Cat Id,Item Code,Item Name,Item Desc,MRP,Unit,sale price,purchase price,Qty,Expiry,Free Item Code,Free Item Name,Free Item Qty,Free Item MRp
5,8901491204057,LEHAR ALOO BHUJIA P T 45G,LEHAR ALOO BHUJIA P T 45G,10,GRM,9,7.17,0,0000-00-00,,,,
5,8901491204101,LEHAR KARARE PEANUTS 40G,LEHAR KARARE PEANUTS 40G,10,GRM,9,7.17,0,0000-00-00,,,,
5,8901491203074,LEHAR ALOO BHUJIA 150G,LEHAR ALOO BHUJIA 150G,40,GRM,34,31.13,0,0000-00-00,,,,
5,8901491203111,LEHAR SHAHI MIX 140G,LEHAR SHAHI MIX 140G,30,GRM,27,23.33,0,0000-00-00,,,,
5,8901491204088,LEHAR NAVRATAN MIX,LEHAR NAVRATAN MIX,10,GRM,9,7.17,0,0000-00-00,,,,
5,8904063200402,HALDIRAM SAMOSA 200G,HALDIRAM SAMOSA 200G,42,GRM,39,1,0,0000-00-00,,,,
5,8901725195144,BINGO TANGLES MASALA 100G,BINGO TANGLES MASALA 100G,20,GRM,18,1,0,0000-00-00,,,,
5,8906037910256,SATMOLA ALOO,SATMOLA ALOO,25,PC,21,14.95,0,0000-00-00,,,,
5,8906037910638,SATMOLA CORN FLAKS,SATMOLA CORN FLAKS,25,PC,21,18.7,0,0000-00-00,,,,
5,8906037910188,SATMOLA TASTY NUTS,SATMOLA TASTY NUTS,25,PC,24,22,0,0000-00-00,,,,
5,8906037910249,SATMOLA MOONG DAL,SATMOLA MOONG DAL,25,PC,21,18.7,0,0000-00-00,,,,
5,8906037910645,SATMOLA KHATA METHA,SATMOLA KHATA METHA,25,PC,24,22,0,0000-00-00,,,,
5,8906037910232,SATMOLA NAVRATAN,SATMOLA NAVRATAN,25,PC,21,14.95,0,0000-00-00,,,,
5,8906037910195,SATMOLA BUJIA,SATMOLA BUJIA,25,PC,24,22,0,0000-00-00,,,,
5,8904063200044,HR PANCHRATAN 200G,HR PANCHRATAN 200G,76,GM,70,64.19,0,0000-00-00,,,,
5,8901491204064,Lehar Bikaneri Bhujia 45g,Lehar Bikaneri Bhujia 45g,10,GM,9,7.17,0,0000-00-00,,,,
5,8906037910843,Satmola Boondi 125gm,Satmola Boondi 125gm,25,PC,21,18.72,0,0000-00-00,,,,
5,8901491204385,Lehar Salted Peanuts 100g,Lehar Salted Peanuts 100g,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491204323,Lehar Nut Cracker 40g,Lehar Nut Cracker 40g,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491204361,Lehar Punjabi Chatka 40g,Lehar Punjabi Chatka 40g,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491203128,Lehar Karare Peanuts 140g,Lehar Karare Peanuts 140g,40,GM,37,31.13,0,0000-00-00,,,,
5,8901491204071,Lehar Moong Dal 40g,Lehar Moong Dal 40g,15,GM,13,7.17,0,0000-00-00,,,,
5,8901491203166,Lehar Navratan Mix 150g,Lehar Navratan Mix 150g,40,GM,37,31.13,0,0000-00-00,,,,
5,8906037910874,Satmola Paneer Bhujia,Satmola Paneer Bhujia,25,GRM,21,18.7,0,0000-00-00,,,,
5,8901491981453,Lays Smoked Barbeque,Lays Smoked Barbeque,20,Pc.,18,17.7,0,0000-00-00,,,,
5,8901491203098,Leher Moong Dall 130g,Leher Moong Dall 130g,40,pc,37,31.13,0,0000-00-00,,,,
5,8901491204781,Leher Khata Metha 100g,Leher Khata Metha 100g,20,pc,18,14.82,0,0000-00-00,,,,
5,8901491204774,Lehr Aloo Bhjia 100g,Lehr Aloo Bhjia 100g,20,pc,18,14.82,0,0000-00-00,,,,
5,8901491204798,Leher Chatpata Mix 100g,Leher Chatpata Mix 100g,20,pc,18,14.82,0,0000-00-00,,,,
5,8901491204804,Leher Navratan Mix 100G,Leher Navratan Mix 100G,20,pc,18,14.82,0,0000-00-00,,,,
5,8901491366397,Kurkure Chilli Garlic,Kurkure Chilli Garlic,10,ML,9,9,0,0000-00-00,,,,
5,8906037910355,Satmola Matar,Satmola Matar,20,gm,17,14.95,0,0000-00-00,,,,
5,8906037910478,Satmola Peanuts,Satmola Peanuts,25,gm,24,21.42,0,0000-00-00,,,,
5,8901491366458,Kurkure Chilli Achari,Kurkure Chilli Achari,10,gm,9,9,0,0000-00-00,,,,
5,8901491366403,Kurkure Chili Garlicx,Kurkure Chili Garlicx,20,ML,18,17.25,0,0000-00-00,,,,
5,8901491207003,LEHAR GIFT PACK 475G,LEHAR GIFT PACK 475G,100,PC,85,74.1,0,0000-00-00,,,,
5,8901491504850,Lays Saucy Salsa,Lays Saucy Salsa,20,Pc.,18,17.7,0,0000-00-00,,,,
5,8901491102216,Kurkure Masala 15/-,Kurkure Masala 15/-,15,gm,14,13,0,0000-00-00,,,,
5,8904063253842,HALDI RAM PEANUTS NAMKEEN,HALDI RAM PEANUTS NAMKEEN,44,GRM,42,37,0,0000-00-00,,,,
5,8904063200501,HALDIRAM CHANNA JOR GARAM,HALDIRAM CHANNA JOR GARAM,44,GRM,40,36.44,0,0000-00-00,,,,
5,8904063200198,HALDI RAM NUT CRACKER,HALDI RAM NUT CRACKER,44,GRM,40,37,0,0000-00-00,,,,
5,8904063250001,H R VERMICILLI 500G,H R VERMICILLI 500G,28,GRM,24,21.05,0,0000-00-00,,,,
5,RAITA BOONDI,RAITA BOONDI-PLAIN 200GM,RAITA BOONDI-PLAIN 200GM,40,KG,34,26,0,0000-00-00,,,,
5,8901491203296,LEHAR CHATPATA MIX,LEHAR CHATPATA MIX,10,GRM,9,7.17,0,0000-00-00,,,,
5,8901491207010,LEHAR GIFT PACK 700GM,LEHAR GIFT PACK 700GM,150,PC,135,116.65,0,0000-00-00,,,,
5,8906037911239,SATMOLA SOAN PAPDI,SATMOLA SOAN PAPDI,130,PC,98,89.61,0,0000-00-00,,,,
5,8901491203104,LEHAR CHATPATA MIX 150G,LEHAR CHATPATA MIX 150G,30,GRM,27,23.33,0,0000-00-00,,,,
5,PEANUTS 1KG,GROUNDNUT-1KG,GROUNDNUT-1KG,120,GRM,72,64.01,0,0000-00-00,,,,
5,8904063257932,HALDIRAM FATAFAT BHEL,HALDIRAM FATAFAT BHEL,30,GRM,27,24.84,0,0000-00-00,,,,
5,8901491207058,LEHAR SALTD PEANUTS 125G,LEHAR SALTD PEANUTS 125G,30,GM,27,23.33,0,0000-00-00,,,,
5,8904063200365,HALDIRAM BOMBAY MIX,HALDIRAM BOMBAY MIX,40,GRM,36,33.11,0,0000-00-00,,,,
5,8901491205078,LEHAR SIMPLI SEV 50G,LEHAR SIMPLI SEV 50G,10,pc,9,7.17,0,0000-00-00,,,,
5,8901491204378,LEHAR PUNJABI CHATKA 150G,LEHAR PUNJABI CHATKA 150G,30,GRM,27,23.33,0,0000-00-00,,,,
5,8901491204866,LEHAR KARARA CHANA 40G,LEHAR KARARA CHANA 40G,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491204897,LEHAR S-PEANUTES 20/-,LEHAR S-PEANUTES 20/-,20,pc,18,14.82,0,0000-00-00,,,,
5,8901491203142,LEHAR NUT CRACKER 125G,LEHAR NUT CRACKER 125G,30,GM,27,23.33,0,0000-00-00,,,,
5,8901491204903,LEHAR NUT CRACKER 75G,LEHAR NUT CRACKER 75G,20,GM,18,14.82,0,0000-00-00,,,,
5,8901491204880,LEHAR KARARE PEANUTS 20/-,LEHAR KARARE PEANUTS 20/-,20,GM,18,14.82,0,0000-00-00,,,,
5,8901491207188,LEHAR SHAHI MIX 10/-,LEHAR SHAHI MIX 10/-,10,pc,9,7.17,0,0000-00-00,,,,
5,8901491207225,LEHAR KARARE PEANUTS 10/-,LEHAR KARARE PEANUTS 10/-,10,GM,8,7.17,0,0000-00-00,,,,
5,8901491207126,LEHAR BIKANERI BHUJIA,LEHAR BIKANERI BHUJIA,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491207287,LEHAR MOONG DAAL,LEHAR MOONG DAAL,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491207249,LEHAR SALTED PEANUTS,LEHAR SALTED PEANUTS,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491207102,LEHAR ALOO BHUJIA 10/-,LEHAR ALOO BHUJIA 10/-,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491207140,LEHAR KHATTA MEETHA 10/-,LEHAR KHATTA MEETHA 10/-,10,GM,9,7.17,0,0000-00-00,,,,
5,8901491207201,LEHAR NAVRATAN MIX 10/-,LEHAR NAVRATAN MIX 10/-,10,GM,9,7.17,0,0000-00-00,,,,
5,PAKODA MASALA,MASALA PAKODA 200GM,MASALA PAKODA 200GM,35,ML,30,20,0,0000-00-00,,,,
5,PAKODA SIMPLE,SABJI PAKODA 200GM,SABJI PAKODA 200GM,25,ML,23,18.5,0,0000-00-00,,,,
5,BOONDI (200 GM),RAITA BOONDI 200GM,RAITA BOONDI 200GM,40,GM,36,27,0,0000-00-00,,,,
5,PUDINA BOONDI,PUDINA BOONDI 200GM,PUDINA BOONDI 200GM,50,GM,37,28,0,0000-00-00,,,,
5,8906037912007,SATMOLA MATAR PANEER,SATMOLA MATAR PANEER,20,PC,17,14.96,0,0000-00-00,,,,
5,8906037911994,SATMOLA DIET MIX,SATMOLA DIET MIX,20,PC,17,14.95,0,0000-00-00,,,,
5,8901491207515,LEHAR KHATTA MEETHA-K,LEHAR KHATTA MEETHA-K,40,GRM,35,32,0,0000-00-00,,,,
5,8901491207713,LEHAR K-KHATTA MITHA 10/-,LEHAR K-KHATTA MITHA 10/-,10,GM,9,8,0,0000-00-00,,,,
5,8901491207485,LEHAR K-KARARE PEANUTS,LEHAR K-KARARE PEANUTS,40,GRM,35,31.13,0,0000-00-00,,,,
5,8901491207508,LEHAR NAVRATAN MIX-K,LEHAR NAVRATAN MIX-K,40,GRM,35,32,0,0000-00-00,,,,
5,8901491207461,LEHAR MOONG DAL-K,LEHAR MOONG DAL-K,40,GRM,35,30,0,0000-00-00,,,,
5,8901491207454,LEHAR ALOO BHUJIA-K,LEHAR ALOO BHUJIA-K,40,GRM,37,32,0,0000-00-00,,,,
5,8901491207706,LEHAR NAVRATAN MIX 10/-,LEHAR NAVRATAN MIX 10/-,10,GM,8,7.17,0,0000-00-00,,,,
5,8901491207669,LEHAR ALOO BHUJIA 10/-,LEHAR ALOO BHUJIA 10/-,10,GM,8,7.17,0,0000-00-00,,,,
5,8901491207874,K-MOONG DAAL 10/-,K-MOONG DAAL 10/-,10,GRM,9,7.17,0,0000-00-00,,,,
5,MIX BHUJIA,MIX BHUJIA 250GM,MIX BHUJIA 250GM,45,GM,28,22,0,0000-00-00,,,,
5,PAKODI NAMKEEN,NAMKEEN PAKORI 200GM,NAMKEEN PAKORI 200GM,45,GM,28,22,0,0000-00-00,,,,
5,8904063230010,HR BHUJIA 400GM,HR BHUJIA 400GM,83,KG,82,80,0,0000-00-00,,,,
5,BOONDI 140GM,RAITA BOONDI 140GM,RAITA BOONDI 140GM,25,GM,20,15,0,0000-00-00,,,,
5,BOONDI 400GM,RAITA BOONDI 400GM,RAITA BOONDI 400GM,72,GM,68,32,0,0000-00-00,,,,
5,NAMKEEN BHUJIA,BHUJIA 500GM,BHUJIA 500GM,60,GM,50,35,0,0000-00-00,,,,
5,NAMKEEN M BHUJIA,MIX BHUJIA 300GM,MIX BHUJIA 300GM,40,GM,35,24,0,0000-00-00,,,,
5,NAMKEEN BIKANERI,SPECIAL BIKANERI 450GM,SPECIAL BIKANERI 450GM,60,GM,50,38,0,0000-00-00,,,,
5,NAMKEEN MATTER,NAMKEEN MATTER 500GM,NAMKEEN MATTER 500GM,50,GM,40,30,0,0000-00-00,,,,
5,BISCUIT BAKERI,BAKERI BISCUIT 70/-,BAKERI BISCUIT 70/-,70,GM,65,41,0,0000-00-00,,,,
5,8901491207478,LEHAR SHAHI MIX..,LEHAR SHAHI MIX..,35,GRM,33,30,0,0000-00-00,,,,
5,8901491207751,LEHAR ALOO BHUJIA,LEHAR ALOO BHUJIA,20,GRM,18,15,0,0000-00-00,,,,
5,8901491207799,LEHAR CHAT PATAN MIX ......,LEHAR CHAT PATAN MIX ......,20,GRM,18,15,0,0000-00-00,,,,
5,8901491207812,LEHAR SALTAD ..PEANUTS....,LEHAR SALTAD ..PEANUTS....,20,GRM,18,16,0,0000-00-00,,,,
5,8901491207782,KURKURY KHATA MEETHA..,KURKURY KHATA MEETHA..,20,GRM,18,15,0,0000-00-00,,,,
5,8901491207775,KURKURY NAV. MIX,KURKURY NAV. MIX,20,GRM,18,15,0,0000-00-00,,,,
5,8901491207768,KURKRE KARARE PEANUTS,KURKRE KARARE PEANUTS,20,GRM,18,16,0,0000-00-00,,,,
5,8904063240088,HALDIRAM BOONDI 10/-,HALDIRAM BOONDI 10/-,10,GRM,9.5,9,0,0000-00-00,,,,
6,8901725133504,Sunfeast Special Pnapl 100G,Sunfeast Special Pnapl 100G,10,GRM,9,8.84,0,0000-00-00,,,,
6,8901725132217,Sunfeast Marie Light Orignal 250G,Sunfeast Marie Light Orignal 250G,20,GRM,18,1,0,0000-00-00,,,,
6,8901725132453,Sunfeast D C Strw & Vnila 78G,Sunfeast D C Strw & Vnila 78G,10,GRM,9,1,0,0000-00-00,,,,
6,8901719703058,Parle Crack Jack 80G,Parle Crack Jack 80G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725132194,Sunfeast Glucose Biscut 144G,Sunfeast Glucose Biscut 144G,10,GRM,9,8.38,0,0000-00-00,,,,
6,8901725133542,Sunfeast Special Chocho 100G,Sunfeast Special Chocho 100G,10,GRM,9,8.84,0,0000-00-00,,,,
6,8901725132231,Sunfeast Marrie Light 100G,Sunfeast Marrie Light 100G,10,GRM,9,8.93,0,0000-00-00,,,,
6,8901725132972,Sunfeast Snacky S M Crack 40G,Sunfeast Snacky S M Crack 40G,5,GRM,5,1,0,0000-00-00,,,,
6,8901725134624,Sunfeast D C Str&Vanila 150G,Sunfeast D C Str&Vanila 150G,25,GRM,23,22,0,0000-00-00,,,,
6,8901725133580,Sunfeast Special Elc Cream 117G,Sunfeast Special Elc Cream 117G,10,GRM,9,8.7,0,0000-00-00,,,,
6,8901233011233,Cadbury Oreo Choco. Sandwich. 120G,Cadbury Oreo Choco. Sandwich. 120G,25,GRM,23,22.8,0,0000-00-00,,,,
6,8901719678738,Parle H&S Choc. Chp Cakes 75G,Parle H&S Choc. Chp Cakes 75G,20,GRM,18,1,0,0000-00-00,,,,
6,8901725134648,Sunfeast D C Chocho&Vanila 150G,Sunfeast D C Chocho&Vanila 150G,25,GRM,23,22,0,0000-00-00,,,,
6,8901725132361,Sunfeast Marrie Light Oats 100G,Sunfeast Marrie Light Oats 100G,15,GRM,14,12.89,0,0000-00-00,,,,
6,8906033740031,McVities Digestive 230g,McVities Digestive 230g,35,GRM,32,1,0,0000-00-00,,,,
6,8901063156135,Britania Trto 33G,Britania Trto 33G,5,GRM,5,1,0,0000-00-00,,,,
6,8901063325326,Britania Rusk 81G,Britania Rusk 81G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063325333,Britania Rusk 163g,Britania Rusk 163g,21,GRM,19,1,0,0000-00-00,,,,
6,8901063325289,Britania Premium Cake Rush 289G,Britania Premium Cake Rush 289G,30,GRM,27,1,0,0000-00-00,,,,
6,8901719904424,Parle 20-20 Butter Cookies 200G,Parle 20-20 Butter Cookies 200G,20,GRM,18,1,0,0000-00-00,,,,
6,8901719786723,Parle Fest Elachi Cream Biscut 122.5G,Parle Fest Elachi Cream Biscut 122.5G,10,GRM,9,1,0,0000-00-00,,,,
6,8901719108471,Parle 20-20 Chhw Buttor Cookies 200GM,Parle 20-20 Chhw Buttor Cookies 200GM,20,GRM,18,17.8,0,0000-00-00,,,,
6,8901063003804,Britania Glucose Biscut 150G,Britania Glucose Biscut 150G,10,GRM,9,8.7,0,0000-00-00,,,,
6,8901063003927,Tiger Glucose Biscut 142g,Tiger Glucose Biscut 142g,10,GRM,9,9,0,0000-00-00,,,,
6,8901063016590,Britania 50-50 Swt&Slt 100G,Britania 50-50 Swt&Slt 100G,10,GRM,9.5,8.86,0,0000-00-00,,,,
6,8901063093270,Britania G D Rich Cash. Cookies 150G,Britania G D Rich Cash. Cookies 150G,22,GRM,20.5,19.82,0,0000-00-00,,,,
6,8901725134617,Sunfeast Drm Crem Butr Zng 150G,Sunfeast Drm Crem Butr Zng 150G,25,GRM,23,22.32,0,0000-00-00,,,,
6,8901063092297,Britania G D Rich Butr Cokies 150G,Britania G D Rich Butr Cokies 150G,20,GRM,19,18,0,0000-00-00,,,,
6,8901063325371,Britania P B Rusk 300G,Britania P B Rusk 300G,40,GRM,36,34,0,0000-00-00,,,,
6,8901063016569,Britania 50-50 S&S 50G,Britania 50-50 S&S 50G,5,GRM,4.7,4.43,0,0000-00-00,,,,
6,8901063009158,Britania Coconet Biscut 115G,Britania Coconet Biscut 115G,10,GRM,8.5,8,0,0000-00-00,,,,
6,8901063079519,Britania Tiger Btr Catch 115G,Britania Tiger Btr Catch 115G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063079472,Britania Tiger Orange 115G,Britania Tiger Orange 115G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725132989,Sunfeast Snacky C T C 40G,Sunfeast Snacky C T C 40G,5,GRM,5,1,0,0000-00-00,,,,
6,8901063079526,Britania Tiger Choclate 115G,Britania Tiger Choclate 115G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063079489,Britania Tiger Pineapple 115G,Britania Tiger Pineapple 115G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063079502,Britania Tiger Elachi 115G,Britania Tiger Elachi 115G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063079496,Britania Tiger Strawberry,Britania Tiger Strawberry,10,GRM,9,8.9,0,0000-00-00,,,,
6,8901233010793,Oreo Chocho Green 117.6G,Oreo Chocho Green 117.6G,30,GRM,27,1,0,0000-00-00,,,,
6,8906000152959,Divss Butter Best 90G,Divss Butter Best 90G,10,GM,9,1,0,0000-00-00,,,,
6,8901808000020,Weikfield Baking Powder 100g,Weikfield Baking Powder 100g,25,GRM,20,1,0,0000-00-00,,,,
6,SA8901808000129,WeikFeild Custerd Power 100G,WeikFeild Custerd Power 100G,35,GRM,32,28,0,0000-00-00,,,,
6,8901063325357,Britania Rask 200G,Britania Rask 200G,25,GRM,23,1,0,0000-00-00,,,,
6,8901063023888,Britania Mg 116G,Britania Mg 116G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725132316,Sunfeast 150G,Sunfeast 150G,20,GRM,18,1,0,0000-00-00,,,,
6,8901725133528,Sunfeast SP 117G,Sunfeast SP 117G,10,GRM,9,8.68,0,0000-00-00,,,,
6,8901719255151,Parle G 133G,Parle G 133G,10,GRM,9.5,8.93,0,0000-00-00,,,,
6,8901725133092,Sunfeast 200G,Sunfeast 200G,20,GM,18,17.16,0,0000-00-00,,,,
6,8901725133467,Sunfeast Kau Cookies 100G,Sunfeast Kau Cookies 100G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063147188,Britania Cookies 50G,Britania Cookies 50G,5,GRM,4.5,1,0,0000-00-00,,,,
6,8901725132767,Sunfeast GUL 72G,Sunfeast GUL 72G,5,GRM,4.5,4.19,0,0000-00-00,,,,
6,8901233009704,ORIO 127G,ORIO 127G,25,GRM,23,1,0,0000-00-00,,,,
6,8901725133405,Sunfeast Butter 200G,Sunfeast Butter 200G,20,GRM,18,17.14,0,0000-00-00,,,,
6,8901725133450,Sunfeast 100G,Sunfeast 100G,10,GRM,9,8.68,0,0000-00-00,,,,
6,ALBRT-BADAM 500G,Albert Badam,Albert Badam,320,GRM,290,1,0,0000-00-00,,,,
6,8710624008420,Saugi Marine 1KG,Saugi Marine 1KG,200,GRM,170,1,0,0000-00-00,,,,
6,8901063016576,Britania 50-50 60G,Britania 50-50 60G,5,GRM,4.5,1,0,0000-00-00,,,,
6,AJNTA-BKG,Ajanta Baking Powder 100G,Ajanta Baking Powder 100G,20,GRM,16,13.5,0,0000-00-00,,,,
6,COCO-PWDR,Ccocnet Powder 1KG,Ccocnet Powder 1KG,150,KG,107,1,0,0000-00-00,,,,
6,8901058815443,CERELAC MULTI-GRAIN 300G,CERELAC MULTI-GRAIN 300G,180,KG,171,1,0,0000-00-00,,,,
6,8901058815108,CERELAC WHEAR RICE MANGO,CERELAC WHEAR RICE MANGO,175,KG,166,1,0,0000-00-00,,,,
6,8901063009165,Britania Tiger Ccocnut 127G,Britania Tiger Ccocnut 127G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725133061,Sunfeast Cashew Cokies 45G,Sunfeast Cashew Cokies 45G,5,GRM,4.5,3.99,0,0000-00-00,,,,
6,8901719702051,Parle Monaco 100G,Parle Monaco 100G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725134143,Dream Cream Strabry & Crm 120g,Dream Cream Strabry & Crm 120g,20,GM,18.5,17.18,0,0000-00-00,,,,
6,8901063139213,Bourborn 150G,Bourborn 150G,26,GRM,25,23.61,0,0000-00-00,,,,
6,8901063147096,Britania Cookies B E 50G,Britania Cookies B E 50G,5,GRM,5,4.6,0,0000-00-00,,,,
6,8901719111518,Parle 20-20 B Coks 200G,Parle 20-20 B Coks 200G,19,GRM,18,1,0,0000-00-00,,,,
6,8901719101250,Parle 20-20 Chw Buttur Cks. 200G,Parle 20-20 Chw Buttur Cks. 200G,19,GRM,18,1,0,0000-00-00,,,,
6,8901719786624,Parle Festo 122G,Parle Festo 122G,10,GRM,9,1,0,0000-00-00,,,,
6,8906000152379,Divs Minees Elachi,Divs Minees Elachi,10,GRM,9,1,0,0000-00-00,,,,
6,8901652140040,PRIYA GOLD B B CASH 100G,PRIYA GOLD B B CASH 100G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725132958,SNFST SNCKY 93G,SNFST SNCKY 93G,10,GRM,9,8.59,0,0000-00-00,,,,
6,8901719104107,PARLE H&S,PARLE H&S,5,GRM,5,1,0,0000-00-00,,,,
6,8901063023994,BRITANIA MARIE GOLD 110G,BRITANIA MARIE GOLD 110G,10,GM,9,9,0,0000-00-00,,,,
6,8901063003989,Tiger Golucos 133G,Tiger Golucos 133G,10,GRM,9.2,8.83,0,0000-00-00,,,,
6,8901233011257,ORIEO Chocho CRM 120,ORIEO Chocho CRM 120,30,GRM,27,26.73,0,0000-00-00,,,,
6,8901058124002,EVERYDAY 950G,EVERYDAY 950G,330,40,310,1,0,0000-00-00,,,,
6,8901058136623,NES CAPP75G,NES CAPP75G,75,40,70,1,0,0000-00-00,,,,
6,ELACHHI 10G,ELACHHI 10G,ELACHHI 10G,17,40,12,8,0,0000-00-00,,,,
6,8901719255144,Parle G66.7GM,Parle G66.7GM,5,pcs,5,3,0,0000-00-00,,,,
6,8901063162068,BRITANIA MARRIE GOLD 100G,BRITANIA MARRIE GOLD 100G,10,GRM,9.2,8.93,0,0000-00-00,,,,
6,8901725133412,SUNFEAST BUTTR COKIES 45G,SUNFEAST BUTTR COKIES 45G,5,GRM,5,1,0,0000-00-00,,,,
6,8901719102172,PARLE MONACO ZEERA 80G,PARLE MONACO ZEERA 80G,10,GRM,9,1,0,0000-00-00,,,,
6,8901725132941,SUNFEAST SNACKY 64G,SUNFEAST SNACKY 64G,10,GRM,9,8.34,0,0000-00-00,,,,
6,8901063079700,BRITINNIA TIGER STRWBRY 1017G,BRITINNIA TIGER STRWBRY 1017G,10,GRM,9,8.9,0,0000-00-00,,,,
6,8901725132354,MARRIE LIGHT ORANGE 100G,MARRIE LIGHT ORANGE 100G,15,GRM,14,12.89,0,0000-00-00,,,,
6,8901063017122,BRIT 50-50 61G,BRIT 50-50 61G,10,GRM,9,1,0,0000-00-00,,,,
6,8901063079717,Britania Tiger Elachi 107G,Britania Tiger Elachi 107G,10,GRM,9,8.9,0,0000-00-00,,,,
6,8901063147119,BRIT COKIS BTER ELACHI 200G,BRIT COKIS BTER ELACHI 200G,20,GRM,18,17.88,0,0000-00-00,,,,
6,8901063079694,BRIT TIGR PINEAPLE CRM 107G,BRIT TIGR PINEAPLE CRM 107G,10,GRM,9,8.7,0,0000-00-00,,,,
6,8901063079731,BRIT TIGR CHOCLTE 107G,BRIT TIGR CHOCLTE 107G,10,GRM,9.2,9,0,0000-00-00,,,,
6,8901063147201,BRIT COKIES BTER 200G,BRIT COKIES BTER 200G,20,GRM,18,17.8,0,0000-00-00,,,,
6,8901063079724,BRITANNIA TIGER BUTRSCTCH 107G,BRITANNIA TIGER BUTRSCTCH 107G,10,GRM,9,8.9,0,0000-00-00,,,,
6,8901719100826,HIDE&SEEK 120G,HIDE&SEEK 120G,25,GRM,24,22.32,0,0000-00-00,,,,
6,8901233011240,OREO CHOCO 60G,OREO CHOCO 60G,15,GRM,13,1,0,0000-00-00,,,,
6,8901063094154,britenia good day PISTA 200G,britenia good day PISTA 200G,35,PCS,32,1,0,0000-00-00,,,,
6,8901063092303,BRITANIA GOOD DAY 250G,BRITANIA GOOD DAY 250G,30,GRM,28.5,27,0,0000-00-00,,,,
6,8901719100017,Parle Gold Star Cookies 200g,Parle Gold Star Cookies 200g,20,GM,18,17.8,0,0000-00-00,,,,
6,8901063003965,Britania Tiger Glucose 100g,Britania Tiger Glucose 100g,5,GRM,4.7,4.5,0,0000-00-00,,,,
6,8901725133474,Sunfeast Cashew Cookies 150g,Sunfeast Cashew Cookies 150g,20,GM,18,17.36,0,0000-00-00,,,,
6,8901725134723,Sunfeast Chocho Cream 100g,Sunfeast Chocho Cream 100g,10,GM,9,8.25,0,0000-00-00,,,,
6,8901725134761,Sunfeast Elaichi Cream 100g,Sunfeast Elaichi Cream 100g,10,GM,9,8.25,0,0000-00-00,,,,
6,8901063325395,BRITANNIA RUSK 80G GM,BRITANNIA RUSK 80G GM,35,GM,34,30,0,0000-00-00,,,,
6,8901725134785,Sunfeast Spcl Pineapple 100g,Sunfeast Spcl Pineapple 100g,10,GM,9.5,8.25,0,0000-00-00,,,,
6,8901725134747,Sunfeast Orange Cream 100g,Sunfeast Orange Cream 100g,10,GRM,9,8.25,0,0000-00-00,,,,
6,8901725134167,Dream Cream Ch Vn 120g,Dream Cream Ch Vn 120g,20,GM,19,17.18,0,0000-00-00,,,,
6,8901063079687,Britania Tiger Orange 107g,Britania Tiger Orange 107g,10,GRM,9.2,9,0,0000-00-00,,,,
6,8901233013084,Oreo Choco 150g,Oreo Choco 150g,30,GRM,28,26.05,0,0000-00-00,,,,
6,8901063016675,Britania 50 50 110g,Britania 50 50 110g,10,GM,9,9,0,0000-00-00,,,,
6,8901063016651,Britania 50 50 55g,Britania 50 50 55g,5,pc,4.7,4.5,0,0000-00-00,,,,
6,8901063004061,Goodday Choco Cookies 75g,Goodday Choco Cookies 75g,20,gm,18,18,0,0000-00-00,,,,
6,8901725134181,Dream Cream Butter 120gm,Dream Cream Butter 120gm,20,GM,18,17.86,0,0000-00-00,,,,
6,8901063093287,Goodday Rich Cashue,Goodday Rich Cashue,30,gm,28.5,27,0,0000-00-00,,,,
6,8901233013565,Oreo Strabry Crm 150g,Oreo Strabry Crm 150g,30,PCS,28,27.27,0,0000-00-00,,,,
6,8906003301248,Poha 500g,Poha 500g,40,gm,29,27,0,0000-00-00,,,,
6,SDXZ,ghghhgjhg,ghghhgjhg,43,,54,23,0,0000-00-00,,,,
6,8901063016682,Britannia 50 50 5/-,Britannia 50 50 5/-,5,GRM,4.9,4.5,0,0000-00-00,,,,
6,8901063016705,Britania 50-50 Z Trms Fat 50G,Britania 50-50 Z Trms Fat 50G,5,GRM,4.7,4.43,0,0000-00-00,,,,
6,8901725136048,Sunfeast Delishus Cookies,Sunfeast Delishus Cookies,30,GRM,28,25.14,0,0000-00-00,,,,
